date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:02:56	5548/5548	U-----	200	untouched ('')	image/png	date:Sun,%2019%20Feb%202023%2003:56:38%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fiitm.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=78fd57bad00a8445c4a83e942421bdfa	E:/juned/www.classcentral.com/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/iitm3280.png	(from https://www.classcentral.com/)
08:03:04	733188/733188	U--MCZ	200	updated ('OK')	text/html	date:Mon,%2020%20Feb%202023%2002:32:44%20GMT	https://www.classcentral.com/university/cornell	E:/juned/www.classcentral.com/www.classcentral.com/university/cornell.html	(from https://www.classcentral.com/)
08:03:17	229/229	U-----	200	untouched ('')	image/png	date:Sun,%2019%20Feb%202023%2011:34:41%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fcolumbia.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=a591532afd41f2ce4428d919445e07c6	E:/juned/www.classcentral.com/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/columbia9b1a.png	(from https://www.classcentral.com/)
08:03:27	2387/2387	U-----	200	untouched ('')	image/png	date:Sun,%2019%20Feb%202023%2018:21:51%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fcolumbia.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=cda5c4e367a8d8597981733b1a1e2020	E:/juned/www.classcentral.com/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/columbia3755.png	(from https://www.classcentral.com/)
08:03:38	780559/780559	U--MCZ	200	updated ('OK')	text/html	date:Mon,%2020%20Feb%202023%2002:33:17%20GMT	https://www.classcentral.com/university/edinburgh	E:/juned/www.classcentral.com/www.classcentral.com/university/edinburgh.html	(from https://www.classcentral.com/)
08:03:41	237/237	U-----	200	untouched ('')	image/png	date:Tue,%2015%20Nov%202022%2010:42:39%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fcornell.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=4e41c1451711a035caa7d02d9d276d15	E:/juned/www.classcentral.com/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/cornella27f.png	(from https://www.classcentral.com/)
08:03:50	4778/4778	U-----	200	untouched ('')	image/png	date:Sun,%2019%20Feb%202023%2015:19:50%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fcornell.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=c281a17cd599f91a73543731494ff4de	E:/juned/www.classcentral.com/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/cornell9c0f.png	(from https://www.classcentral.com/)
08:04:09	740547/740547	U--MCZ	200	updated ('OK')	text/html	date:Mon,%2020%20Feb%202023%2002:33:50%20GMT	https://www.classcentral.com/university/purdue	E:/juned/www.classcentral.com/www.classcentral.com/university/purdue.html	(from https://www.classcentral.com/)
08:04:12	238/238	U-----	200	untouched ('')	image/png	date:Sun,%2019%20Feb%202023%2012:04:45%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fedinburgh.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=7591ca2c569462d7117aa23378267c2e	E:/juned/www.classcentral.com/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/edinburgh47df.png	(from https://www.classcentral.com/)
08:04:22	5180/5180	U-----	200	untouched ('')	image/png	date:Sun,%2019%20Feb%202023%2008:37:35%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fedinburgh.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=02e1424f140c413a5f4bff39345aade7	E:/juned/www.classcentral.com/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/edinburgh3216.png	(from https://www.classcentral.com/)
08:04:43	788617/788617	U--MCZ	200	updated ('OK')	text/html	date:Mon,%2020%20Feb%202023%2002:34:21%20GMT	https://www.classcentral.com/university/penn	E:/juned/www.classcentral.com/www.classcentral.com/university/penn.html	(from https://www.classcentral.com/)
08:04:44	241/241	U-----	200	untouched ('')	image/png	date:Sun,%2019%20Feb%202023%2010:04:50%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fpurdue.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=d06c10c597caa799bfb87e0053557753	E:/juned/www.classcentral.com/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/purdue21f6.png	(from https://www.classcentral.com/)
08:04:54	1879/1879	U-----	200	untouched ('')	image/png	date:Sun,%2019%20Feb%202023%2007:33:38%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fpurdue.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=57260d55af3c798ab3c3c38fd644d5dc	E:/juned/www.classcentral.com/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/purdue39cf.png	(from https://www.classcentral.com/)
08:05:14	760934/760934	U--MCZ	200	updated ('OK')	text/html	date:Mon,%2020%20Feb%202023%2002:34:54%20GMT	https://www.classcentral.com/university/duke	E:/juned/www.classcentral.com/www.classcentral.com/university/duke.html	(from https://www.classcentral.com/)
08:05:16	203/203	U-----	200	untouched ('')	image/png	date:Tue,%2006%20Dec%202022%2010:06:44%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fpenn.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=3d58c48b5efe9a51f65f424dd4af6262	E:/juned/www.classcentral.com/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/pennab51.png	(from https://www.classcentral.com/)
08:05:27	2471/2471	U-----	200	untouched ('')	image/png	date:Sun,%2019%20Feb%202023%2023:19:23%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fpenn.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=9be4953459c0a57a968f58552de3da24	E:/juned/www.classcentral.com/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/penn0cdc.png	(from https://www.classcentral.com/)
08:05:48	784275/784275	U--MCZ	200	updated ('OK')	text/html	date:Mon,%2020%20Feb%202023%2002:35:26%20GMT	https://www.classcentral.com/university/umich	E:/juned/www.classcentral.com/www.classcentral.com/university/umich.html	(from https://www.classcentral.com/)
08:05:49	170/170	U-----	200	untouched ('')	image/png	date:Tue,%2020%20Sep%202022%2012:07:14%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fduke.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=57ad7d266b06143d32665738cbaff375	E:/juned/www.classcentral.com/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/dukedf08.png	(from https://www.classcentral.com/)
08:05:59	1630/1630	U-----	200	untouched ('')	image/png	date:Sun,%2019%20Feb%202023%2007:33:38%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fduke.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=7badaeb1866525d65f9e1b769fd1c8a8	E:/juned/www.classcentral.com/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/dukebf93.png	(from https://www.classcentral.com/)
08:06:20	220/220	U-----	200	untouched ('')	image/png	date:Tue,%2018%20Oct%202022%2013:30:49%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fumich.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=031c94c40f8a9dfb3a6ffdbd8fd257ad	E:/juned/www.classcentral.com/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/umichb05a.png	(from https://www.classcentral.com/)
08:06:21	844179/844179	U--MCZ	200	updated ('OK')	text/html	date:Mon,%2020%20Feb%202023%2002:35:59%20GMT	https://www.classcentral.com/provider/coursera	E:/juned/www.classcentral.com/www.classcentral.com/provider/coursera.html	(from https://www.classcentral.com/)
08:06:32	2702/2702	U-----	200	untouched ('')	image/png	date:Sun,%2019%20Feb%202023%2018:52:27%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fumich.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=c3639dfc0b29edccbff274081475d99f	E:/juned/www.classcentral.com/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/umich1bfb.png	(from https://www.classcentral.com/)
08:06:44	834265/834265	U--MCZ	200	updated ('OK')	text/html	date:Mon,%2020%20Feb%202023%2002:36:22%20GMT	https://www.classcentral.com/provider/edx	E:/juned/www.classcentral.com/www.classcentral.com/provider/edx.html	(from https://www.classcentral.com/)
08:06:53	174/174	U-----	200	untouched ('')	image/png	date:Sun,%2019%20Feb%202023%2014:31:58%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Fcoursera-trn-sq.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=62444c850e8c2df63744ab05e62b1a08	E:/juned/www.classcentral.com/ccweb.imgix.net/https_/www.classcentral.com/images/logos/providers/coursera-trn-sqc43d.png	(from https://www.classcentral.com/)
08:07:05	1346/1346	U-----	200	untouched ('')	image/png	date:Sun,%2019%20Feb%202023%2021:02:14%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Fcoursera-trn-sq.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=25870ffbba482c2c8dca6ab7233fa851	E:/juned/www.classcentral.com/ccweb.imgix.net/https_/www.classcentral.com/images/logos/providers/coursera-trn-sqf873.png	(from https://www.classcentral.com/)
08:07:17	836485/836485	U--MCZ	200	updated ('OK')	text/html	date:Mon,%2020%20Feb%202023%2002:36:56%20GMT	https://www.classcentral.com/provider/futurelearn	E:/juned/www.classcentral.com/www.classcentral.com/provider/futurelearn.html	(from https://www.classcentral.com/)
08:07:17	202/202	U-----	200	untouched ('')	image/png	date:Mon,%2026%20Dec%202022%2005:26:19%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Fedx-trn-sq.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=4bb43d8fa5044a85c1f1880d58630cd9	E:/juned/www.classcentral.com/ccweb.imgix.net/https_/www.classcentral.com/images/logos/providers/edx-trn-sq7d7a.png	(from https://www.classcentral.com/)
08:07:29	2103/2103	U-----	200	untouched ('')	image/png	date:Sun,%2019%20Feb%202023%2012:55:10%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Fedx-trn-sq.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=86be374faaa2c332611cd8a1cb508975	E:/juned/www.classcentral.com/ccweb.imgix.net/https_/www.classcentral.com/images/logos/providers/edx-trn-sqe227.png	(from https://www.classcentral.com/)
08:07:38	766010/766010	U--MCZ	200	updated ('OK')	text/html	date:Mon,%2020%20Feb%202023%2002:37:18%20GMT	https://www.classcentral.com/provider/udemy	E:/juned/www.classcentral.com/www.classcentral.com/provider/udemy.html	(from https://www.classcentral.com/)
08:07:50	215/215	U-----	200	untouched ('')	image/png	date:Sun,%2019%20Feb%202023%2012:47:58%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Ffuturelearn-trn-sq.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=c69690bc75957912c28643eddaf2ae9b	E:/juned/www.classcentral.com/ccweb.imgix.net/https_/www.classcentral.com/images/logos/providers/futurelearn-trn-sq1970.png	(from https://www.classcentral.com/)
08:08:01	1603/1603	U-----	200	untouched ('')	image/png	date:Sun,%2019%20Feb%202023%2008:26:28%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Ffuturelearn-trn-sq.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=890afa9595255a6e9b8884ddc515d769	E:/juned/www.classcentral.com/ccweb.imgix.net/https_/www.classcentral.com/images/logos/providers/futurelearn-trn-sqc75e.png	(from https://www.classcentral.com/)
08:08:10	810789/810789	U--MCZ	200	updated ('OK')	text/html	date:Mon,%2020%20Feb%202023%2002:37:51%20GMT	https://www.classcentral.com/provider/swayam	E:/juned/www.classcentral.com/www.classcentral.com/provider/swayam.html	(from https://www.classcentral.com/)
08:08:14	206/206	U-----	200	untouched ('')	image/png	date:Sun,%2019%20Feb%202023%2010:29:16%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Fudemy-trn-sq.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=3683868b4f1d2268e0295daca76448bc	E:/juned/www.classcentral.com/ccweb.imgix.net/https_/www.classcentral.com/images/logos/providers/udemy-trn-sqd9e7.png	(from https://www.classcentral.com/)
08:08:24	1382/1382	U-----	200	untouched ('')	image/png	date:Sun,%2019%20Feb%202023%2010:15:50%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Fudemy-trn-sq.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=918f4790c5c5818a022e23be21061434	E:/juned/www.classcentral.com/ccweb.imgix.net/https_/www.classcentral.com/images/logos/providers/udemy-trn-sq6b36.png	(from https://www.classcentral.com/)
08:08:41	732831/732831	U--MCZ	200	updated ('OK')	text/html	date:Mon,%2020%20Feb%202023%2002:38:23%20GMT	https://www.classcentral.com/provider/linkedin-learning	E:/juned/www.classcentral.com/www.classcentral.com/provider/linkedin-learning.html	(from https://www.classcentral.com/)
08:08:47	240/240	U-----	200	untouched ('')	image/png	date:Thu,%2001%20Dec%202022%2009:20:52%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Fswayam-trn-sq.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=88931fa05e58c8ad6ecb7b60e18810cd	E:/juned/www.classcentral.com/ccweb.imgix.net/https_/www.classcentral.com/images/logos/providers/swayam-trn-sqb82e.png	(from https://www.classcentral.com/)
08:08:56	2696/2696	U-----	200	untouched ('')	image/png	date:Sun,%2019%20Feb%202023%2016:15:39%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Fswayam-trn-sq.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=d66b9084f03e29797282e157f846187f	E:/juned/www.classcentral.com/ccweb.imgix.net/https_/www.classcentral.com/images/logos/providers/swayam-trn-sq20ea.png	(from https://www.classcentral.com/)
08:09:13	739912/739912	U--MCZ	200	updated ('OK')	text/html	date:Mon,%2020%20Feb%202023%2002:38:54%20GMT	https://www.classcentral.com/provider/skillshare	E:/juned/www.classcentral.com/www.classcentral.com/provider/skillshare.html	(from https://www.classcentral.com/)
08:09:17	242/242	U-----	200	untouched ('')	image/png	date:Sun,%2019%20Feb%202023%2013:23:27%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Flinkedin-learning-trn-sq.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=a6426a8fce21144823f0f9b66a145643	E:/juned/www.classcentral.com/ccweb.imgix.net/https_/www.classcentral.com/images/logos/providers/linkedin-learning-trn-sq6510.png	(from https://www.classcentral.com/)
08:09:27	1749/1749	U-----	200	untouched ('')	image/png	date:Sun,%2019%20Feb%202023%2016:15:42%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Flinkedin-learning-trn-sq.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=7deeee41ea2d12f795bfdc405a89c496	E:/juned/www.classcentral.com/ccweb.imgix.net/https_/www.classcentral.com/images/logos/providers/linkedin-learning-trn-sq8c39.png	(from https://www.classcentral.com/)
08:09:43	614412/614412	U--MCZ	200	updated ('OK')	text/html	date:Mon,%2020%20Feb%202023%2002:39:26%20GMT	https://www.classcentral.com/providers	E:/juned/www.classcentral.com/www.classcentral.com/providers.html	(from https://www.classcentral.com/)
08:09:48	201/201	U-----	200	untouched ('')	image/png	date:Sun,%2019%20Feb%202023%2008:51:05%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Fskillshare-trn-sq.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=a3789896c1d0a14de697235ee08d15a2	E:/juned/www.classcentral.com/ccweb.imgix.net/https_/www.classcentral.com/images/logos/providers/skillshare-trn-sqad55.png	(from https://www.classcentral.com/)
08:09:58	1888/1888	U-----	200	untouched ('')	image/png	date:Sun,%2019%20Feb%202023%2011:56:21%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Fskillshare-trn-sq.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=d9e51a1e711dbb0e1cb34e4c63551231	E:/juned/www.classcentral.com/ccweb.imgix.net/https_/www.classcentral.com/images/logos/providers/skillshare-trn-sq9645.png	(from https://www.classcentral.com/)
08:10:20	207/207	U-----	200	untouched ('')	image/png	date:Tue,%2004%20Oct%202022%2010:29:16%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fgoogle.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=d1a5252eced81b288a32d85450c59c2c	E:/juned/www.classcentral.com/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/google26e5.png	(from https://www.classcentral.com/)
08:10:29	2096/2096	U-----	200	untouched ('')	image/png	date:Sun,%2019%20Feb%202023%2021:02:23%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fgoogle.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=28a13d6dddffe8d861ff5decfb83a695	E:/juned/www.classcentral.com/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/googlec927.png	(from https://www.classcentral.com/)
08:10:40	241/241	U-----	200	untouched ('')	image/png	date:Sun,%2019%20Feb%202023%2015:10:00%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Famazon.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=0e6768b26fa5cff3593a86387373881b	E:/juned/www.classcentral.com/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/amazon11a8.png	(from https://www.classcentral.com/)
08:10:41	741152/741152	U--MCZ	200	updated ('OK')	text/html	date:Mon,%2020%20Feb%202023%2002:40:20%20GMT	https://www.classcentral.com/institution/microsoft	E:/juned/www.classcentral.com/www.classcentral.com/institution/microsoft.html	(from https://www.classcentral.com/)
08:10:50	3646/3646	U-----	200	untouched ('')	image/png	date:Sun,%2019%20Feb%202023%2021:02:23%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Famazon.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=41e781e76e91b5059a7fbc2168283667	E:/juned/www.classcentral.com/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/amazonbfc4.png	(from https://www.classcentral.com/)
08:11:00	745032/745032	U--MCZ	200	updated ('OK')	text/html	date:Mon,%2020%20Feb%202023%2002:40:42%20GMT	https://www.classcentral.com/institution/ibm	E:/juned/www.classcentral.com/www.classcentral.com/institution/ibm.html	(from https://www.classcentral.com/)
08:11:15	204/204	U-----	200	untouched ('')	image/png	date:Tue,%2020%20Sep%202022%2013:50:55%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fmicrosoft.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=5e01e01016483fce0a4b92b7b734514f	E:/juned/www.classcentral.com/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/microsoftca5a.png	(from https://www.classcentral.com/)
08:11:25	1280/1280	U-----	200	untouched ('')	image/png	date:Sun,%2019%20Feb%202023%2008:26:28%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fmicrosoft.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=2e82f16f3e381d409b5b2924c9665bd7	E:/juned/www.classcentral.com/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/microsofte4df.png	(from https://www.classcentral.com/)
08:11:36	734821/734821	U--MCZ	200	updated ('OK')	text/html	date:Mon,%2020%20Feb%202023%2002:41:16%20GMT	https://www.classcentral.com/institution/smithsonian	E:/juned/www.classcentral.com/www.classcentral.com/institution/smithsonian.html	(from https://www.classcentral.com/)
08:11:37	245/245	U-----	200	untouched ('')	image/png	date:Tue,%2004%20Oct%202022%2014:33:10%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fibm.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=9524762b61f030042e91b0ea214e8ed1	E:/juned/www.classcentral.com/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/ibm7639.png	(from https://www.classcentral.com/)
08:11:47	2611/2611	U-----	200	untouched ('')	image/png	date:Sun,%2019%20Feb%202023%2011:56:21%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fibm.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=fbb4ccdbbb895bfc02137b42107f2edf	E:/juned/www.classcentral.com/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/ibmb3ff.png	(from https://www.classcentral.com/)
08:12:08	725671/725671	U--MCZ	200	updated ('OK')	text/html	date:Mon,%2020%20Feb%202023%2002:41:47%20GMT	https://www.classcentral.com/provider/unccelearn	E:/juned/www.classcentral.com/www.classcentral.com/provider/unccelearn.html	(from https://www.classcentral.com/)
08:12:11	245/245	U-----	200	untouched ('')	image/png	date:Tue,%2011%20Oct%202022%2010:32:07%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fsmithsonian.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=d8d6ce5859a502dbae72372553f2a21d	E:/juned/www.classcentral.com/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/smithsonian0cee.png	(from https://www.classcentral.com/)
08:12:20	5452/5452	U-----	200	untouched ('')	image/png	date:Sun,%2019%20Feb%202023%2011:56:21%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fsmithsonian.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=ce8c63e4445f3cfed1a9f95579a52d11	E:/juned/www.classcentral.com/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/smithsonian8661.png	(from https://www.classcentral.com/)
08:12:31	202/202	U-----	200	untouched ('')	image/png	date:Sun,%2019%20Feb%202023%2015:57:34%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Funited-nations.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=f2d81ad842cb2b150fc44520018729e6	E:/juned/www.classcentral.com/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/united-nationsaaac.png	(from https://www.classcentral.com/)
08:12:40	756785/756785	U--MCZ	200	updated ('OK')	text/html	date:Mon,%2020%20Feb%202023%2002:42:19%20GMT	https://www.classcentral.com/institution/british-council	E:/juned/www.classcentral.com/www.classcentral.com/institution/british-council.html	(from https://www.classcentral.com/)
08:12:52	2932/2932	U-----	200	untouched ('')	image/png	date:Sun,%2019%20Feb%202023%2011:56:21%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Funited-nations.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=6d29c7e53511de20226e41e2ea583662	E:/juned/www.classcentral.com/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/united-nationsa2cd.png	(from https://www.classcentral.com/)
08:13:13	189/189	U-----	200	untouched ('')	image/png	date:Sun,%2019%20Feb%202023%2003:18:36%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fbritish-council.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=b9bc36624d8366ad5068c550da0e919b	E:/juned/www.classcentral.com/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/british-councilbe04.png	(from https://www.classcentral.com/)
08:13:24	2205/2205	U-----	200	untouched ('')	image/png	date:Sun,%2019%20Feb%202023%2007:52:04%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fbritish-council.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=ce4a3136cf6152a19e7e89a15dc790a7	E:/juned/www.classcentral.com/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/british-council9165.png	(from https://www.classcentral.com/)
08:13:35	2735042/2735042	U--MCZ	200	updated ('OK')	text/html	date:Mon,%2020%20Feb%202023%2002:42:41%20GMT	https://www.classcentral.com/institutions	E:/juned/www.classcentral.com/www.classcentral.com/institutions.html	(from https://www.classcentral.com/)
